issue_id,run_id,issue_type,natural_key,detail
19df3994-9a47-46f1-8a72-221af7e371b4,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad laica vicente rocafuerte de guayaquil|arquitectura|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|guayas|guayaquil","{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
7485b989-80c6-4156-950f-43a8e497b15e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad laica vicente rocafuerte de guayaquil|comercio exterior|administracion|educacion superior de grado o tercer nivel|hibrida|guayas|guayaquil,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
538fda3f-ac0c-494f-b746-f6983eb791ca,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad laica vicente rocafuerte de guayaquil|contabilidad y auditoria|administracion|educacion superior de grado o tercer nivel|hibrida|guayas|guayaquil,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
c61b2aac-9717-4380-a9bf-4b9226738309,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad laica vicente rocafuerte de guayaquil|contabilidad y auditoria|administracion|educacion superior de posgrado o cuarto nivel|presencial|guayas|guayaquil,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
74bc401f-f338-41ea-b4c0-91fc51b9d37e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad laica vicente rocafuerte de guayaquil|derecho|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|hibrida|guayas|guayaquil","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
a401db8e-f140-48b9-81ee-88e0bfbe8c7d,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad laica vicente rocafuerte de guayaquil|economia|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|hibrida|guayas|guayaquil","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
c87f34e2-3260-46d8-96e3-32e7a4d3301c,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad laica vicente rocafuerte de guayaquil|educacion inicial|educacion|educacion superior de grado o tercer nivel|hibrida|guayas|guayaquil,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
e4738bb3-91f2-4094-9c00-caf698a489d9,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad laica vicente rocafuerte de guayaquil|educacion|educacion|educacion superior de posgrado o cuarto nivel|presencial|guayas|guayaquil,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
83f9f84f-dcd5-47f7-bace-efb4a254384e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad laica vicente rocafuerte de guayaquil|ingenieria civil|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|guayas|guayaquil","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
9443c86f-f879-487e-a755-0a51b96228a9,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad laica vicente rocafuerte de guayaquil|ingenieria civil|ingenieria, industria y construccion|educacion superior de posgrado o cuarto nivel|presencial|guayas|guayaquil","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
0484a22d-4cc9-4f3d-8058-aae5edd588a4,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad laica vicente rocafuerte de guayaquil|psicopedagogia|educacion|educacion superior de grado o tercer nivel|hibrida|guayas|guayaquil,"{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
75bee515-c3b8-4de8-99c5-2db7151d88d5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad metropolitana|logistica y transporte|ciencias naturales, matematicas y estadistica|educacion superior de grado o tercer nivel|presencial|eloro|machala","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b9d39b66-e863-4501-ab28-ba9988152668,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|administracion de empresas|administracion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
621d9f27-19a9-4a96-a7bb-153fee89a937,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|agroindustria|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
72b3fb7e-7834-4350-b215-f821be9e467b,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|arquitectura|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
8826b29b-f376-4850-8a9d-25d8b9b6c2c9,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|comunicacion|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
f2b2084a-4b38-46b2-b8f1-b10e087db9ae,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|contabilidad y auditoria|administracion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b77fd0a6-e922-48ff-a9c0-1e9bb9e6d679,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|derecho|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
f61cf83e-580b-4f74-b893-692fd8a568d5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|desarrollo local|ciencias sociales, periodismo, informacion y derecho|educacion superior de posgrado o cuarto nivel|presencial|chimborazo|riobamba","{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
707fa110-bac8-475c-8af1-4e06754367a2,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|diseno grafico|artes y humanidades|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
aa46a1ae-8211-4eb0-b69c-63e16a0099c9,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|economia|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b4f8dabc-b607-4035-a305-fc118af59cc5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|educacion basica|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
8098ab46-6fff-45f3-bba2-e98095b635a4,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|educacion inicial|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
8f30894e-7375-415d-b946-cae6484c7d7e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|educacion|educacion|educacion superior de posgrado o cuarto nivel|presencial|chimborazo|riobamba,"{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
02f196a6-0875-4299-9486-e312df38cd0b,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|ingenieria ambiental|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
5bb3194c-2399-4ead-9831-64c484837eae,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|ingenieria civil|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
d02448da-9b37-4550-b125-e9773ccf58e3,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|ingenieria industrial|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
667308bf-e046-47f0-ba9d-528a1b005ea6,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|pedagogia de la actividad fisica y deporte|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
37d2d076-d189-428d-9eeb-0822ce9194fe,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|pedagogia de la historia y las ciencias sociales|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
e9e10768-b126-4113-ad27-74b773760f60,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|pedagogia de la lengua y la literatura|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
8c52963b-8932-400e-bc08-124e3f058aef,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|pedagogia de las artes y las humanidades|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
266993a8-6149-48fe-a13c-9b47d50a1df5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|pedagogia de las ciencias experimentales|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
3e2d555c-9ba1-4abb-b418-372b0d649c6e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|pedagogia de los idiomas nacionales y extranjeros|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
83d748a5-0352-440a-873b-55f138571261,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|pedagogia de los idiomas nacionales y extranjeros|educacion|educacion superior de posgrado o cuarto nivel|hibrida|chimborazo|riobamba,"{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
8443fcca-bca8-43e4-aa32-2a9719b141a9,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|psicologia|ciencias sociales, periodismo, informacion y derecho|educacion superior de posgrado o cuarto nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
ee06d959-d5c9-4104-84c7-df301b1d52ea,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|psicopedagogia|educacion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
19fd0306-f313-4c6c-9428-948b3eba1d34,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|tecnologias de la informacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
105030eb-243c-41ee-a8e1-b7103430c21f,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de chimborazo|telecomunicaciones|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
72bc083e-acd2-424c-ae64-5b6c5ea282d9,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|turismo|servicios|educacion superior de grado o tercer nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
f0d1a209-7b56-46b3-9090-b646a364dcdf,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de chimborazo|turismo|servicios|educacion superior de posgrado o cuarto nivel|presencial|chimborazo|riobamba,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
422122c7-6d01-441d-b44a-af7d0c539cdb,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion basica|educacion|educacion superior de grado o tercer nivel|a distancia||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
7f90eb73-375d-4c00-8efc-29e429790374,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion basica|educacion|educacion superior de grado o tercer nivel|presencial||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
59af02cf-a8ec-4ba3-a3ba-92581033e75f,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion de jovenes y adultos|educacion|educacion superior de posgrado o cuarto nivel|en linea||,"{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
280f7fbe-b875-437e-90e8-a3dab43ddd0b,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion en ciencias experimentales|educacion|educacion superior de grado o tercer nivel|presencial||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
2e71d5c2-decf-44b7-ab69-ca6f1fbac6ec,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion especial|educacion|educacion superior de grado o tercer nivel|presencial||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
07076d23-0def-4b67-9c39-533130720645,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion inicial|educacion|educacion superior de grado o tercer nivel|presencial||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
9fd5ab1d-ff2a-46f9-90cd-219af79867d0,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion intercultural bilingue|educacion|educacion superior de grado o tercer nivel|a distancia||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
2a83bb93-3c5f-4f6f-9a57-ea906e039d93,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion intercultural bilingue|educacion|educacion superior de grado o tercer nivel|presencial||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
3515676c-d7bf-452b-9bfc-6b0660273c35,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|educacion|educacion|educacion superior de posgrado o cuarto nivel|presencial||,"{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
f40f6a5f-38fa-4f7e-8a5b-e6e7f3d2f51c,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|pedagogia de las artes y las humanidades|educacion|educacion superior de grado o tercer nivel|presencial||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
5588c54a-3a2d-47e8-bb34-e6b0ea58f6ca,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de educacion unae|pedagogia de los idiomas nacionales y extranjeros|educacion|educacion superior de grado o tercer nivel|presencial||,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b3ff3950-5d76-49b1-a60a-b6503ce80727,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|administracion de empresas|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
063237bc-e57a-4c7e-a7c6-866ecfa43d77,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|administracion publica|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
03ecdd70-88cf-42f7-b2b0-d422c7352441,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|agronomia|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
72316d25-44be-406c-a56f-51af66e70a94,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|artes musicales|artes y humanidades|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
00c06f3f-e307-4f09-bfa3-786f3550eaa3,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|computacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
1b099527-5221-4f5d-bed5-7241727335cb,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|comunicacion|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
f95133dd-e17f-4d94-b640-0f6622c075d8,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|contabilidad y auditoria|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b4e3fd84-05a7-496a-b10a-42452999c3dc,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|derecho|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b7970dc6-a6ba-4e8a-880e-bdf95873b7a0,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|economia|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b2b01c8f-d0ed-49b5-a54e-3f1720e79e33,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|educacion basica|educacion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
40707215-9d40-4e33-92b8-c0cca132b8ea,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|educacion inicial|educacion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
e1f9e405-4d8f-4131-8dab-28059ce97428,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|electromecanica|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
f9627a56-3abf-4bde-ab9c-e256b4fa0848,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|enfermeria|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
4cd1088a-8a69-4ca8-801d-6771c1dba321,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|finanzas|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
23a2dc0f-d212-4507-87ab-94e064f4544d,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|ingenieria agricola|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
073b7c2a-c290-4b69-b021-d9ec236fd4d3,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|ingenieria ambiental|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
9a5b0d48-61b3-4862-b6fb-1d8f8a45beba,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|ingenieria forestal|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
b345ab2e-8b38-458b-b614-3cce2932cedf,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|laboratorio clinico|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
96e42bf9-5515-401f-8da6-2807ca03dc59,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|medicina veterinaria|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
8a932eaf-08fa-479c-bcd7-7f0868f1b7b2,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|medicina|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
a8e1efb3-0267-4586-961a-6ef16c612587,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|minas|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
f406a3d6-bfd5-43fd-87e0-9c8236281bdc,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|odontologia|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
3db39efb-359e-42bc-b904-8ba67d9a8d59,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|pedagogia de la actividad fisica y deporte|educacion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""no vigente habilitada para registro de titulo"", ""vigente""]}"
0fdf3fb9-0360-4280-b65d-5fd6f4b4933a,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|pedagogia de la lengua y la literatura|educacion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
7dc311db-f54b-47fe-8ef3-1a1e7f9bc164,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|pedagogia de las ciencias experimentales|educacion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
494157fe-ab42-4a62-8be6-4bfccdaf54ad,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|pedagogia de los idiomas nacionales y extranjeros|educacion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
68d63dd0-da35-448c-93e8-f732b2aa0d9f,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|psicologia clinica|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
8a885969-6b14-4eb2-a7c9-1eed1ac6956f,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|psicopedagogia|educacion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
037d1c80-0bd1-4fef-89eb-f76c4139dcc2,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad nacional de loja|telecomunicaciones|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
059d3e96-5321-48c8-a387-d151b452de3e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad nacional de loja|turismo|servicios|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
ec7315da-4582-436e-a608-31ef74e34b7a,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad particular de especialidades espiritu santo|administracion de empresas|administracion|educacion superior de grado o tercer nivel|en linea|guayas|samboronda³n,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
30092471-d9dd-4aec-803d-930034dfe710,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad particular de especialidades espiritu santo|administracion de empresas|administracion|educacion superior de grado o tercer nivel|presencial|guayas|samboronda³n,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
45a82c20-6ff9-4fb3-8efa-9c3e4705fb66,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad particular de especialidades espiritu santo|administracion de empresas|administracion|educacion superior de posgrado o cuarto nivel|presencial|guayas|samboronda³n,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
fe3da798-3517-4b8e-a61c-8c093f5d52d5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad particular de especialidades espiritu santo|administracion publica|administracion|educacion superior de posgrado o cuarto nivel|presencial|guayas|samboronda³n,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
010f408b-e320-4414-b53a-b24b99c15a2f,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,"universidad particular de especialidades espiritu santo|arquitectura|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|guayas|samboronda³n","{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
0710f986-87d8-46cb-8dfc-dd4d7837c7f5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,conflicting_estado,universidad particular de especialidades espiritu santo|artes musicales|artes y humanidades|educacion superior de grado o tercer nivel|presencial|guayas|samboronda³n,"{""states"": [""vigente"", ""no vigente habilitada para registro de titulo""]}"
